Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.085,3244,0.2878693761647,BASE_SIMULATION_1,NEW_SNOW_ALB
0.087,3261,0.289377939479989,BASE_SIMULATION_1,NEW_SNOW_ALB
0.088,3264,0.289644156535629,BASE_SIMULATION_1,NEW_SNOW_ALB
0.089,3305,0.293282456296033,BASE_SIMULATION_1,NEW_SNOW_ALB
0.09,3306,0.29337119531458,BASE_SIMULATION_1,NEW_SNOW_ALB
0.091,3343,0.296654539000799,BASE_SIMULATION_1,NEW_SNOW_ALB
0.092,3345,0.296832017037892,BASE_SIMULATION_1,NEW_SNOW_ALB
0.093,3366,0.298695536427367,BASE_SIMULATION_1,NEW_SNOW_ALB
0.094,3367,0.298784275445914,BASE_SIMULATION_1,NEW_SNOW_ALB
0.096,3369,0.298961753483006,BASE_SIMULATION_1,NEW_SNOW_ALB
0.097,3370,0.299050492501553,BASE_SIMULATION_1,NEW_SNOW_ALB
0.1,3371,0.299139231520099,BASE_SIMULATION_1,NEW_SNOW_ALB
0.102,3385,0.30038157777975,BASE_SIMULATION_1,NEW_SNOW_ALB
0.112,3386,0.300470316798296,BASE_SIMULATION_1,NEW_SNOW_ALB
0.118,3388,0.300647794835389,BASE_SIMULATION_1,NEW_SNOW_ALB
0.119,3391,0.300914011891029,BASE_SIMULATION_1,NEW_SNOW_ALB
0.12,3398,0.301535185020854,BASE_SIMULATION_1,NEW_SNOW_ALB
0.122,3402,0.301890141095039,BASE_SIMULATION_1,NEW_SNOW_ALB
0.123,3403,0.301978880113586,BASE_SIMULATION_1,NEW_SNOW_ALB
0.125,3408,0.302422575206318,BASE_SIMULATION_1,NEW_SNOW_ALB
0.127,3416,0.30313248735469,BASE_SIMULATION_1,NEW_SNOW_ALB
0.128,3418,0.303309965391783,BASE_SIMULATION_1,NEW_SNOW_ALB
0.129,3419,0.303398704410329,BASE_SIMULATION_1,NEW_SNOW_ALB
0.13,3423,0.303753660484515,BASE_SIMULATION_1,NEW_SNOW_ALB
0.131,3424,0.303842399503062,BASE_SIMULATION_1,NEW_SNOW_ALB
0.132,3435,0.304818528707072,BASE_SIMULATION_1,NEW_SNOW_ALB
0.133,3440,0.305262223799805,BASE_SIMULATION_1,NEW_SNOW_ALB
0.134,3441,0.305350962818351,BASE_SIMULATION_1,NEW_SNOW_ALB
0.135,3457,0.306770787115095,BASE_SIMULATION_1,NEW_SNOW_ALB
0.136,3458,0.306859526133641,BASE_SIMULATION_1,NEW_SNOW_ALB
0.137,3461,0.30712574318928,BASE_SIMULATION_1,NEW_SNOW_ALB
0.138,3468,0.307746916319106,BASE_SIMULATION_1,NEW_SNOW_ALB
0.14,3470,0.307924394356198,BASE_SIMULATION_1,NEW_SNOW_ALB
0.141,3472,0.308101872393291,BASE_SIMULATION_1,NEW_SNOW_ALB
0.15,3473,0.308190611411838,BASE_SIMULATION_1,NEW_SNOW_ALB
0.156,3475,0.308368089448931,BASE_SIMULATION_1,NEW_SNOW_ALB
0.157,3477,0.308545567486024,BASE_SIMULATION_1,NEW_SNOW_ALB
0.158,3478,0.30863430650457,BASE_SIMULATION_1,NEW_SNOW_ALB
0.159,3479,0.308723045523117,BASE_SIMULATION_1,NEW_SNOW_ALB
0.164,3481,0.308900523560209,BASE_SIMULATION_1,NEW_SNOW_ALB
0.166,3484,0.309166740615849,BASE_SIMULATION_1,NEW_SNOW_ALB
0.17,3487,0.309432957671488,BASE_SIMULATION_1,NEW_SNOW_ALB
0.171,3493,0.309965391782767,BASE_SIMULATION_1,NEW_SNOW_ALB
0.172,3494,0.310054130801313,BASE_SIMULATION_1,NEW_SNOW_ALB
0.173,3499,0.310497825894046,BASE_SIMULATION_1,NEW_SNOW_ALB
0.175,3500,0.310586564912592,BASE_SIMULATION_1,NEW_SNOW_ALB
0.176,3505,0.311030260005324,BASE_SIMULATION_1,NEW_SNOW_ALB
0.177,3506,0.311118999023871,BASE_SIMULATION_1,NEW_SNOW_ALB
0.178,3507,0.311207738042417,BASE_SIMULATION_1,NEW_SNOW_ALB
0.179,3511,0.311562694116603,BASE_SIMULATION_1,NEW_SNOW_ALB
0.181,3521,0.312450084302068,BASE_SIMULATION_1,NEW_SNOW_ALB
0.183,3523,0.312627562339161,BASE_SIMULATION_1,NEW_SNOW_ALB
0.184,3528,0.313071257431893,BASE_SIMULATION_1,NEW_SNOW_ALB
0.186,3537,0.313869908598811,BASE_SIMULATION_1,NEW_SNOW_ALB
0.187,3546,0.314668559765729,BASE_SIMULATION_1,NEW_SNOW_ALB
0.188,3547,0.314757298784275,BASE_SIMULATION_1,NEW_SNOW_ALB
0.189,3553,0.315289732895554,BASE_SIMULATION_1,NEW_SNOW_ALB
0.194,3555,0.315467210932647,BASE_SIMULATION_1,NEW_SNOW_ALB
0.198,3556,0.315555949951194,BASE_SIMULATION_1,NEW_SNOW_ALB
0.199,3558,0.315733427988286,BASE_SIMULATION_1,NEW_SNOW_ALB
0.2,3559,0.315822167006833,BASE_SIMULATION_1,NEW_SNOW_ALB
0.201,3561,0.315999645043926,BASE_SIMULATION_1,NEW_SNOW_ALB
0.202,3568,0.316620818173751,BASE_SIMULATION_1,NEW_SNOW_ALB
