Value,CumulativeFrequency,Cummulative_frequency,simulation_number,parameter_name
0.095,11040,0.979678764752862,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.096,11064,0.981808501197977,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.104,11065,0.981897240216523,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.107,11066,0.98198597923507,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.11,11067,0.982074718253616,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.116,11068,0.982163457272163,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.117,11070,0.982340935309255,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.118,11071,0.982429674327802,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.12,11095,0.984559410772917,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.121,11096,0.984648149791463,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.122,11097,0.98473688881001,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.131,11098,0.984825627828556,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.133,11099,0.984914366847103,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.138,11100,0.985003105865649,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.141,11101,0.985091844884196,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.145,11118,0.986600408199485,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.146,11120,0.986777886236578,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.154,11121,0.986866625255125,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.155,11123,0.987044103292218,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.159,11148,0.989262578755879,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.166,11149,0.989351317774425,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.179,11150,0.989440056792972,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.185,11151,0.989528795811518,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.187,11152,0.989617534830065,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.2,11153,0.989706273848611,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.203,11154,0.989795012867158,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.204,11155,0.989883751885704,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.206,11156,0.989972490904251,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.207,11175,0.991658532256633,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.208,11177,0.991836010293726,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.209,11178,0.991924749312273,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.214,11179,0.992013488330819,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.222,11180,0.992102227349366,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.232,11181,0.992190966367912,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.248,11182,0.992279705386458,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.253,11186,0.992634661460644,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.256,11187,0.992723400479191,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
0.265,11188,0.992812139497737,BASE_SIMULATION_1,LIQUID_WATER_CAPACITY
